date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2014-05-05,35.157,35.2637,34.9613,35.077,22460928,22460928,-0.231297,-0.655,35.0815,"May 5, 14",0.04616898804020384
2014-05-06,34.9524,35.0058,34.6499,34.7478,27112373,27112373,-0.329151,-0.938,35.3971,"May 6, 14",0.036350621849741846
2014-05-07,34.8901,35.1481,34.2585,35.0725,41749497,41749497,0.324705,0.934,34.6929,"May 7, 14",0.046034775865668356
2014-05-08,34.9969,35.4951,34.6677,35.2638,32123032,32123032,0.191264,0.545,35.2255,"May 8, 14",0.051740284529810006
2014-05-09,35.1748,35.4506,35.0236,35.1748,29647646,29647646,-0.088959,-0.252,35.1989,"May 9, 14",0.049085865966774854
2014-05-12,35.3527,35.6018,35.2727,35.5573,22787185,22787185,0.382526,1.087,35.9117,"May 12, 14",0.06049390080229038
2014-05-13,35.7634,36.283,35.7007,36.2113,27004768,27004768,0.653982,1.839,36.165,"May 13, 14",0.07999940350144644
2014-05-14,36.1038,36.2382,35.8798,36.0501,18818711,18818711,-0.161258,-0.445,36.0678,"May 14, 14",0.07519162516030889
2014-05-15,35.9157,36.1934,35.3961,35.4767,37793243,37793243,-0.573362,-1.59,35.5648,"May 15, 14",0.058090011631721714
2014-05-16,35.5394,35.6917,35.1811,35.6828,29868272,29868272,0.206053,0.581,35.4724,"May 16, 14",0.06423692922544652
2014-05-19,35.4857,35.6738,35.3513,35.6111,24537438,24537438,-0.071672,-0.201,35.5477,"May 19, 14",0.062098481911181266
2014-05-20,35.5484,35.7813,35.3513,35.5484,21322341,21322341,-0.062712,-0.176,35.5228,"May 20, 14",0.060228458945986975
2014-05-21,35.6559,36.1486,35.602,36.1486,22399392,22399392,0.60024,1.689,36.005,"May 21, 14",0.07812938053625214
2014-05-22,36.0949,36.1486,35.7007,35.9246,20202485,20202485,-0.223972,-0.62,35.8909,"May 22, 14",0.07144859673715274
2014-05-23,36.1665,36.1665,35.8351,35.9426,18020866,18020866,0.017921,0.05,35.9601,"May 23, 14",0.07198544543529467
2014-05-27,36.068,36.068,35.6648,36.0053,26161164,26161164,0.062711,0.174,35.8667,"May 27, 14",0.07385546840048897
2014-05-28,35.9605,36.0053,35.6738,35.844,25711565,25711565,-0.161259,-0.448,35.8323,"May 28, 14",0.06904470756658408
2014-05-29,35.9694,36.1486,35.7544,36.1396,19893872,19893872,0.295638,0.825,35.9461,"May 29, 14",0.07786095618718118
2014-05-30,36.2382,36.7041,36.059,36.6772,34575579,34575579,0.537527,1.487,36.9398,"May 30, 14",0.0938948373050194
2014-06-02,36.6861,36.8116,36.4442,36.5428,18504300,18504300,-0.134382,-0.366,36.6067,"Jun 2, 14",0.08988636702555984
2014-06-03,36.3726,36.4442,36.059,36.0949,18071096,18071096,-0.447936,-1.226,36.1765,"Jun 3, 14",0.07652778192012881
2014-06-04,36.0232,36.1665,35.7096,36.1217,23210341,23210341,0.026876,0.074,35.9979,"Jun 4, 14",0.0773270899818066
2014-06-05,36.3636,36.9549,36.1934,36.9191,31865213,31865213,0.79733,2.207,36.7396,"Jun 5, 14",0.10110948730949317
2014-06-06,37.1609,37.3222,36.9459,37.1609,24060542,24060542,0.241885,0.655,37.1305,"Jun 6, 14",0.10832115482119939
2014-06-09,37.0803,37.1609,36.7488,36.9728,15019425,15019425,-0.188133,-0.506,36.9413,"Jun 9, 14",0.1027110859256165
2014-06-10,36.7578,36.8743,36.6055,36.8295,15117689,15117689,-0.143342,-0.388,36.7816,"Jun 10, 14",0.09843717378985353
2014-06-11,36.6682,36.7936,36.5204,36.6055,18039990,18039990,-0.223969,-0.608,57.7307,"Jun 11, 14",0.09175638999075414
2014-06-12,36.5607,36.6234,36.0949,36.3547,29823030,29823030,-0.250844,-0.685,36.3032,"Jun 12, 14",0.08427629812997696
2014-06-13,36.8205,37.2371,36.6055,36.937,26310697,26310697,0.582319,1.602,36.9528,"Jun 13, 14",0.10164335351486754
2014-06-16,36.7668,37.2774,36.7668,37.1789,24205297,24205297,0.241889,0.655,37.127,"Jun 16, 14",0.10885800351934131
2014-06-17,36.9907,37.5462,36.1352,37.3401,22518630,22518630,0.161255,0.434,37.3458,"Jun 17, 14",0.11366578186047886
2014-06-18,37.2729,37.3939,36.8922,37.3132,27097228,27097228,-0.026875,-0.072,37.0941,"Jun 18, 14",0.11286349130603353
2014-06-19,37.2416,37.4208,37.0267,37.1878,19837767,19837767,-0.125422,-0.336,37.1962,"Jun 19, 14",0.10912344537564493
2014-06-20,37.1296,37.4745,37.0714,37.3401,47765407,47765407,0.152297,0.41,37.3893,"Jun 20, 14",0.11366578186047886
2014-06-23,37.3849,37.6268,37.3491,37.6178,18743905,18743905,0.277723,0.744,38.1392,"Jun 23, 14",0.1219481642757016
2014-06-24,37.4745,37.573,37.2326,37.3984,26518274,26518274,-0.219491,-0.583,37.3847,"Jun 24, 14",0.11540457514390523
2014-06-25,37.358,37.6716,37.143,37.6537,20051576,20051576,0.255326,0.683,37.5,"Jun 25, 14",0.12301887917921789
2014-06-26,37.5641,37.573,37.1162,37.376,23604409,23604409,-0.277724,-0.738,37.2937,"Jun 26, 14",0.11473649676399517
2014-06-27,37.2774,37.8866,37.1878,37.8508,74641945,74641945,0.474814,1.27,42.2767,"Jun 27, 14",0.12889737242387175
2014-06-30,37.7791,37.8149,37.358,37.358,30805472,30805472,-0.49273,-1.302,37.6154,"Jun 30, 14",0.11419964806585324
2014-07-01,37.5014,37.7612,37.3491,37.5103,26922597,26922597,0.152299,0.408,37.5687,"Jul 1, 14",0.11874198455068738
2014-07-02,37.3849,37.5372,37.2057,37.5372,20208526,20208526,0.026877,0.072,37.3846,"Jul 2, 14",0.11954427510513271
2014-07-03,37.5462,37.6178,37.2326,37.4476,15969310,15969310,-0.089589,-0.239,37.4173,"Jul 3, 14",0.11687196158549308
2014-07-07,37.4028,37.7343,37.367,37.6178,21953619,21953619,0.170218,0.455,37.7115,"Jul 7, 14",0.1219481642757016
2014-07-08,37.5103,37.6268,37.2774,37.4297,31218208,31218208,-0.188133,-0.5,37.4741,"Jul 8, 14",0.1163380953801185
2014-07-09,37.6089,37.6178,37.2057,37.3312,18445910,18445910,-0.098551,-0.263,37.3503,"Jul 9, 14",0.11340034000417545
2014-07-10,37.0624,37.6268,36.7757,37.3446,21856832,21856832,0.013439,0.036,37.3484,"Jul 10, 14",0.11379999403501434
2014-07-11,37.358,37.7074,37.1609,37.7074,24087374,24087374,0.362831,0.972,37.503,"Jul 11, 14",0.12462047779534123
2014-07-14,37.8239,38.0299,37.6626,37.7522,21882943,21882943,0.044797,0.119,37.8518,"Jul 14, 14",0.12595663455516115
2014-07-15,37.9224,38.0479,37.6537,38.0299,28758961,28758961,0.277721,0.736,37.8896,"Jul 15, 14",0.13423901697038365
2014-07-16,38.0837,39.6963,38.0568,39.4902,63322372,63322372,1.4603,3.84,39.097,"Jul 16, 14",0.1777923588535297
2014-07-17,40.7176,40.9505,39.6425,39.8934,82180263,82180263,0.403144,1.021,40.2237,"Jul 17, 14",0.18981776969190836
2014-07-18,40.0009,40.1711,39.6425,40.0367,43407490,43407490,0.143343,0.359,39.9101,"Jul 18, 14",0.19409168182767153
2014-07-21,39.9202,40.4578,39.6156,40.1666,37604378,37604378,0.129903,0.324,40.0855,"Jul 21, 14",0.19796593993259562
2014-07-22,40.3144,40.4488,39.9471,40.1621,43095820,43095820,-0.004482,-0.011,40.2062,"Jul 22, 14",0.19783172775806013
2014-07-23,40.7176,40.7176,39.974,40.198,52363948,52363948,0.035833,0.089,40.3518,"Jul 23, 14",0.19890244266157645
2014-07-24,40.2517,40.3144,39.7052,39.7769,30725348,30725348,-0.421062,-1.047,39.9057,"Jul 24, 14",0.1863431656178232
2014-07-25,39.6873,40.0098,39.6873,39.8665,26737724,26737724,0.089592,0.225,39.8536,"Jul 25, 14",0.18901547913746303
2014-07-28,39.7411,39.8755,39.3558,39.3917,29687677,29687677,-0.474816,-1.191,39.5731,"Jul 28, 14",0.17485460347758644
2014-07-29,39.3379,39.4992,39.096,39.3155,27764099,27764099,-0.076152,-0.193,39.3471,"Jul 29, 14",0.1725819439887857
2014-07-30,39.4813,39.5081,38.7825,39.0409,31925735,31925735,-0.274584,-0.698,38.9804,"Jul 30, 14",0.1643920188493542
2014-07-31,38.8631,39.1408,38.5943,38.666,31540882,31540882,-0.374926,-0.96,38.8219,"Jul 31, 14",0.15321065346416513
2014-08-01,38.7108,38.7466,38.1643,38.3973,31171094,31171094,-0.268762,-0.695,38.4668,"Aug 1, 14",0.14519669539801358
2014-08-04,38.4958,38.9437,38.3525,38.8542,34277387,34277387,0.456898,1.19,38.697,"Aug 4, 14",0.15882370485251557
2014-08-05,38.8004,38.9348,38.3704,38.5943,26267500,26267500,-0.259805,-0.669,38.5828,"Aug 5, 14",0.15107220614989988
2014-08-06,38.2898,38.675,37.8149,38.2898,24633966,24633966,-0.304596,-0.789,38.3711,"Aug 6, 14",0.14199051567299936
2014-08-07,38.3793,38.9258,38.2091,38.7287,30315183,30315183,0.438977,1.146,38.7077,"Aug 7, 14",0.15508067642935963
2014-08-08,38.7287,38.8049,38.442,38.7019,28943024,28943024,-0.026876,-0.069,38.6353,"Aug 8, 14",0.15428136836768164
2014-08-11,38.7556,38.9258,38.5406,38.7019,20351600,20351600,0,0,38.701,"Aug 11, 14",0.15428136836768164
2014-08-12,38.5585,39.0512,38.5227,38.9885,21433589,21433589,0.286682,0.741,38.886,"Aug 12, 14",0.16282919263920778
2014-08-13,39.1319,39.5798,38.9885,39.4902,22851136,22851136,0.501689,1.287,39.3389,"Aug 13, 14",0.1777923588535297
2014-08-14,39.4902,39.7921,39.4275,39.6604,19313194,19313194,0.170216,0.431,39.6132,"Aug 14, 14",0.1828685615437382
2014-08-15,39.9382,40.2204,39.7769,40.1263,41611308,41611308,0.465857,1.175,39.9973,"Aug 15, 14",0.19676399534731118
2014-08-18,40.2607,40.413,40.0278,40.413,26895359,26895359,0.28668,0.714,40.2702,"Aug 18, 14",0.20531480211160466
2014-08-19,40.5392,40.8727,40.413,40.8637,28139494,28139494,0.450735,1.115,40.6784,"Aug 19, 14",0.21875689701452466
2014-08-20,40.8727,40.9268,40.4761,40.5212,24770487,24770487,-0.342562,-0.838,40.6146,"Aug 20, 14",0.20854185928599112
2014-08-21,40.422,40.7916,40.413,40.7645,22285502,22285502,0.243397,0.601,40.6856,"Aug 21, 14",0.21579826418920917
2014-08-22,40.8817,40.9899,40.6293,40.7014,18294741,18294741,-0.063101,-0.155,40.773,"Aug 22, 14",0.21391631125294508
2014-08-25,40.9268,40.9629,40.6023,40.7195,16909999,16909999,0.018027,0.044,40.7746,"Aug 25, 14",0.21445614244385433
2014-08-26,40.8457,40.9223,40.5121,40.5707,14877669,14877669,-0.14874,-0.365,40.6494,"Aug 26, 14",0.21001819320588141
2014-08-27,40.4761,40.5662,40.3499,40.449,21287931,21287931,-0.121698,-0.3,40.4372,"Aug 27, 14",0.2063884995078885
2014-08-28,40.3409,40.5482,40.2147,40.4581,17657643,17657643,0.009015,0.022,40.3868,"Aug 28, 14",0.20665990634972703
2014-08-29,40.6474,40.9629,40.4355,40.9539,21608625,21608625,0.495808,1.225,40.7593,"Aug 29, 14",0.221447105490769
2014-09-02,40.9539,40.9809,40.431,40.6474,22976775,22976775,-0.306501,-0.748,40.5688,"Sep 2, 14",0.2123057651585193
2014-09-03,40.1425,40.6654,40.1425,40.5302,33689341,33689341,-0.11719,-0.288,40.4934,"Sep 3, 14",0.20881028363506207
2014-09-04,40.3318,40.8096,40.3138,40.8006,26478082,26478082,0.27044,0.667,40.6739,"Sep 4, 14",0.21687494407826058
2014-09-05,40.6654,41.4046,40.6654,41.3866,36939360,36939360,0.585958,1.436,41.1317,"Sep 5, 14",0.23435235169554705
2014-09-08,41.4857,42.1889,41.4587,41.8914,45736730,45736730,0.504825,1.22,41.9047,"Sep 8, 14",0.24940797518565996
2014-09-09,41.8914,42.3421,41.8463,42.1528,40302386,40302386,0.261425,0.624,42.1236,"Sep 9, 14",0.2572042112797875
2014-09-10,42.207,42.3151,41.7201,42.2249,27304409,27304409,0.072118,0.171,42.1555,"Sep 10, 14",0.25935458856512256
2014-09-11,42.1348,42.3692,41.8914,42.3692,29216560,29216560,0.144238,0.342,42.0896,"Sep 11, 14",0.2636583256285602
2014-09-12,42.288,42.3872,42.0086,42.0942,38247122,38247122,-0.27495,-0.649,42.1086,"Sep 12, 14",0.25545647051805886
2014-09-15,41.9545,42.1077,41.5578,41.6841,37667644,37667644,-0.41017,-0.974,41.7227,"Sep 15, 14",0.24322526767872577
2014-09-16,41.8193,42.2339,41.7291,42.1528,27910571,27910571,0.468764,1.125,42.0268,"Sep 16, 14",0.2572042112797875
2014-09-17,41.7021,42.0897,41.675,41.9365,38311924,38311924,-0.216353,-0.513,41.9238,"Sep 17, 14",0.25075307942378233
2014-09-18,41.9996,42.2159,41.8824,42.0807,35556632,35556632,0.144234,0.344,42.0468,"Sep 18, 14",0.2550538339944524
2014-09-19,42.1979,42.883,42.0086,42.8379,202526536,202526536,0.757239,1.799,42.6119,"Sep 19, 14",0.2776372692296219
2014-09-22,42.6396,42.7117,42.3511,42.4233,38686091,38686091,-0.414679,-0.968,42.4836,"Sep 22, 14",0.26527185421575333
2014-09-23,42.2339,42.3511,41.8914,41.9725,33431078,33431078,-0.450737,-1.062,42.1282,"Sep 23, 14",0.251826776820066
2014-09-24,42.0356,42.4683,41.7742,42.4413,26582713,26582713,0.468768,1.117,42.1955,"Sep 24, 14",0.26580870291389525
2014-09-25,42.261,42.4503,41.4947,41.5038,33077385,33077385,-0.937532,-2.209,41.772,"Sep 25, 14",0.23784783321900427
2014-09-26,41.4046,42.0266,41.2513,41.8373,27078764,27078764,0.333544,0.804,41.7105,"Sep 26, 14",0.24779444659846683
2014-09-29,41.4497,41.9725,41.2513,41.8643,26090980,26090980,0.027046,0.065,41.7142,"Sep 29, 14",0.24859971964567973
2014-09-30,41.8012,41.8971,41.4767,41.7922,33033086,33033086,-0.072119,-0.172,41.7212,"Sep 30, 14",0.2464493423603447
2014-10-01,41.7111,41.9455,41.328,41.3775,38088355,38088355,-0.414677,-0.992,41.561,"Oct 1, 14",0.23408094485370853
2014-10-02,41.3144,41.5578,41.1432,41.2513,25119508,25119508,-0.126205,-0.305,41.3452,"Oct 2, 14",0.23031703898118036
2014-10-03,41.4497,41.7381,41.1161,41.5488,32453273,32453273,0.297486,0.721,41.4866,"Oct 3, 14",0.23918995496435907
2014-10-06,41.5759,41.7381,41.3955,41.5488,20603960,20603960,0,0,41.5823,"Oct 6, 14",0.23918995496435907
2014-10-07,41.3415,41.4046,40.9448,41.044,25724544,25724544,-0.504824,-1.215,41.1569,"Oct 7, 14",0.22413433147424597
2014-10-08,40.9989,42.27,40.8727,42.1708,33030972,33030972,1.1268,2.745,41.7595,"Oct 8, 14",0.2577410599779294
2014-10-09,41.9184,42.1889,41.2333,41.3325,34426595,34426595,-0.838367,-1.988,41.5824,"Oct 9, 14",0.23273882310835392
2014-10-10,41.1071,41.5759,39.6197,39.6918,51978146,51978146,-1.6407,-3.969,40.4132,"Oct 10, 14",0.18380506427271903
2014-10-13,39.5025,40.1696,39.205,39.3492,37100207,37100207,-0.342556,-0.863,39.6526,"Oct 13, 14",0.17358704405141814
2014-10-14,39.5476,40.0073,39.2681,39.4214,38120558,38120558,0.072116,0.183,39.5909,"Oct 14, 14",0.17574040382952055
2014-10-15,38.7633,39.1149,37.952,38.9616,60220961,60220961,-0.459751,-1.166,38.5409,"Oct 15, 14",0.16202690208476223
2014-10-16,38.3396,38.8354,38.0601,38.5289,49040989,49040989,-0.432703,-1.111,38.4636,"Oct 16, 14",0.14912165587998438
2014-10-17,38.9436,39.6062,38.574,39.3312,40683346,40683346,0.802309,2.082,39.1896,"Oct 17, 14",0.17305019535327623
2014-10-20,38.8174,39.791,38.592,39.7369,34530887,34530887,0.405661,1.031,39.3886,"Oct 20, 14",0.1851501685108412
2014-10-21,39.9893,40.5437,39.836,40.4581,36433824,36433824,0.721178,1.815,40.3172,"Oct 21, 14",0.20665990634972703
2014-10-22,40.5662,40.6293,39.8676,40.0073,33579817,33579817,-0.450738,-1.114,40.1699,"Oct 22, 14",0.19321482895403969
2014-10-23,40.2237,40.9674,40.1425,40.5843,45451869,45451869,0.576944,1.442,40.5285,"Oct 23, 14",0.2104238122222552
2014-10-24,42.2159,42.279,40.7285,41.5849,61081039,61081039,1.0006,2.466,41.3591,"Oct 24, 14",0.24026663485341027
2014-10-27,41.2063,41.5578,41.2063,41.3866,30371308,30371308,-0.198324,-0.477,41.3893,"Oct 27, 14",0.23435235169554705
2014-10-28,41.3415,41.9184,41.2604,41.9094,29049750,29049750,0.522855,1.263,41.6125,"Oct 28, 14",0.2499448238838019
2014-10-29,41.8643,42.0987,41.7742,42.0266,30283622,30283622,0.11719,0.28,41.941,"Oct 29, 14",0.2534403054072593
2014-10-30,41.7562,41.7562,41.2604,41.5128,30073873,30073873,-0.513839,-1.223,41.4923,"Oct 30, 14",0.23811625756807522
2014-10-31,42.3151,42.3421,41.9004,42.3241,35849656,35849656,0.811325,1.954,42.196,"Oct 31, 14",0.26231322139043806
2014-11-03,42.27,42.7838,42.1258,42.7658,23130397,23130397,0.441721,1.044,42.6146,"Nov 3, 14",0.2754868919442869
2014-11-04,42.6405,43.0272,42.5945,42.883,21530813,21530813,0.117191,0.274,42.8358,"Nov 4, 14",0.2789823734677443
2014-11-05,43.0903,43.1805,42.6036,43.1444,22449594,22449594,0.261426,0.61,42.9743,"Nov 5, 14",0.2867786095618716
2014-11-06,43.1444,44.0459,43.0813,43.9017,33037841,33037841,0.757236,1.755,43.6745,"Nov 6, 14",0.30936502728980864
2014-11-07,44.1,44.1,43.5322,43.8836,28000598,28000598,-0.018029,-0.041,43.7367,"Nov 7, 14",0.30882519609889936
2014-11-10,43.8566,44.3073,43.7665,44.073,36370067,36370067,0.189309,0.431,44.034,"Nov 10, 14",0.3144740374004592
2014-11-11,44.0369,44.109,43.8521,44.0549,23445239,23445239,-0.018027,-0.041,44.0024,"Nov 11, 14",0.3139342062095499
2014-11-12,43.7755,44.1,43.7394,43.9738,22722123,22722123,-0.081134,-0.184,43.9856,"Nov 12, 14",0.3115154045751437
2014-11-13,44.0008,44.7536,43.9062,44.722,26210433,26210433,0.748224,1.702,44.5082,"Nov 13, 14",0.3338304154612424
2014-11-14,44.8392,45.1142,44.5237,44.695,29081657,29081657,-0.027048,-0.06,44.7863,"Nov 14, 14",0.33302514241402953
2014-11-17,44.5417,44.8077,44.2983,44.5868,30318648,30318648,-0.108176,-0.242,44.5554,"Nov 17, 14",0.32979808523964305
2014-11-18,44.5687,44.7456,44.1786,44.2149,23996457,23996457,-0.37192,-0.834,44.3769,"Nov 18, 14",0.31870619463747785
2014-11-19,44.1423,44.2284,43.4801,43.7431,26177450,26177450,-0.471723,-1.067,43.7106,"Nov 19, 14",0.30463479376062497
2014-11-20,43.5436,44.1786,43.4256,44.1786,21510587,21510587,0.435435,0.995,43.8979,"Nov 20, 14",0.31762354976289175
2014-11-21,44.4689,44.4961,43.1535,43.5254,42884795,42884795,-0.653155,-1.478,43.7529,"Nov 21, 14",0.2981419070058753
2014-11-24,43.5345,43.5436,42.9902,43.1716,35434245,35434245,-0.353787,-0.813,43.2594,"Nov 24, 14",0.28758984759461936
2014-11-25,43.2351,43.5164,43.0446,43.0628,28007993,28007993,-0.108861,-0.252,43.2428,"Nov 25, 14",0.28434489546362846
2014-11-26,43.0809,43.5345,42.8904,43.3168,27164877,27164877,0.254007,0.59,43.2288,"Nov 26, 14",0.2919204270929642
2014-11-28,43.4982,43.7205,43.1898,43.3712,21534426,21534426,0.054429,0.126,43.4808,"Nov 28, 14",0.29354290315845977
2014-12-01,43.4347,44.2512,43.2805,44.106,31191575,31191575,0.734794,1.694,43.9642,"Dec 1, 14",0.3154582600137194
2014-12-02,44.3056,44.4961,43.725,43.9609,25773478,25773478,-0.145142,-0.329,44.0052,"Dec 2, 14",0.3111306630081421
2014-12-03,43.9427,43.9972,43.3667,43.6161,23534752,23534752,-0.344722,-0.784,43.688,"Dec 3, 14",0.3008470279459572
2014-12-04,43.8974,44.5052,43.725,44.3056,30345132,30345132,0.68944,1.581,44.3024,"Dec 4, 14",0.32141131557755953
2014-12-05,44.2874,44.4235,43.8883,43.9246,27313449,27313449,-0.381006,-0.86,44.0456,"Dec 5, 14",0.3100480181335558
2014-12-08,43.7794,43.8611,43.0401,43.2669,26663107,26663107,-0.657689,-1.497,43.4214,"Dec 8, 14",0.2904321632020041
2014-12-09,42.7362,43.471,42.6818,43.1716,24330506,24330506,-0.09525,-0.22,43.1429,"Dec 9, 14",0.28758984759461936
2014-12-10,43.1626,43.2351,42.3644,42.5457,30431788,30431788,-0.62594,-1.45,42.7074,"Dec 10, 14",0.2689224253631183
