date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2014-03-17,77.8902,78.371,77.7243,78.1969,8676159,8676159,0.704705,0.909,78.0865,"Mar 17, 14",-0.021982502548324317
2014-03-18,78.2715,78.9679,77.9896,78.5202,8757308,8757308,0.32333,0.413,78.6211,"Mar 18, 14",-0.017938952779393197
2014-03-19,78.4705,79.0094,77.2103,77.7078,9914653,9914653,-0.812477,-1.035,75.7077,"Mar 19, 14",-0.028099731722417
2014-03-20,77.4673,78.5451,77.1108,78.4125,10405003,10405003,0.704698,0.907,78.2768,"Mar 20, 14",-0.019285968894808943
2014-03-21,78.8436,79.5814,78.1886,78.1886,24482606,24482606,-0.223847,-0.285,75.8122,"Mar 21, 14",-0.02208631158971668
2014-03-24,78.5617,78.8436,78.3296,78.4622,9539768,9539768,0.273595,0.35,78.5866,"Mar 24, 14",-0.01866436535779725
2014-03-25,78.8436,79.4405,78.5949,78.686,9799558,9799558,0.223843,0.285,79.1954,"Mar 25, 14",-0.015865273374231454
2014-03-26,79.2249,79.2415,78.2715,78.5119,11033634,11033634,-0.1741,-0.221,78.5008,"Mar 26, 14",-0.01804276182078556
2014-03-27,78.4373,80.0043,77.9813,79.7887,15427492,15427492,1.2768,1.626,79.1355,"Mar 27, 14",-0.002073679405161563
2014-03-28,79.9794,81.223,79.9794,80.9991,12321804,12321804,1.2104,1.517,80.8317,"Mar 28, 14",0.0130649306793239
2014-03-31,81.6541,81.9525,80.6841,80.9825,12375215,12375215,-0.016581,-0.02,81.1799,"Mar 31, 14",0.012857312596539355
2014-04-01,80.9577,81.1898,80.6509,81.024,9476393,9476393,0.041452,0.051,80.8651,"Apr 1, 14",0.013376357803500804
2014-04-02,80.8582,81.2976,80.568,81.2064,9550006,9550006,0.182392,0.225,81.0115,"Apr 2, 14",0.015657655291447088
2014-04-03,81.1069,81.6955,80.8831,81.1898,10119284,10119284,-0.016583,-0.02,81.3983,"Apr 3, 14",0.015450037208662545
2014-04-04,81.4966,81.8365,80.6509,80.7172,12496720,12496720,-0.472562,-0.582,81.1414,"Apr 4, 14",0.009539175406012288
2014-04-07,80.6261,80.8582,80.2123,80.2364,10126378,10126378,-0.480854,-0.596,80.3976,"Apr 7, 14",0.0035257552733117883
2014-04-08,80.4271,81.1484,80.2115,80.7919,10251416,10251416,0.555467,0.692,80.8358,"Apr 8, 14",0.010473456778542826
2014-04-09,81.0406,81.0737,80.1112,80.6924,10464949,10464949,-0.099484,-0.123,80.532,"Apr 9, 14",0.0092289989931775
2014-04-10,80.4022,81.0654,79.7846,80.2364,13449913,13449913,-0.455983,-0.565,80.4529,"Apr 10, 14",0.0035257552733117883
2014-04-11,80.0125,80.7835,79.8219,80.1866,13353028,13353028,-0.049743,-0.062,80.2082,"Apr 11, 14",0.002902901024957978
2014-04-14,80.825,81.2934,80.2032,81.1318,9610713,9610713,0.945125,1.179,80.884,"Apr 14, 14",0.014724624630258492
2014-04-15,80.8996,81.8282,80.4768,81.8116,12961766,12961766,0.679831,0.838,81.2795,"Apr 15, 14",0.02322696033368982
2014-04-16,82.1184,82.9889,82.052,82.8562,12508091,12508091,1.0446,1.277,82.6259,"Apr 16, 14",0.03629189101301372
2014-04-17,82.649,83.7101,82.649,83.2542,15439810,15439810,0.39795,0.48,83.2798,"Apr 17, 14",0.04126972215447538
2014-04-21,82.9308,83.677,82.8148,83.677,8003529,8003529,0.422818,0.508,83.4831,"Apr 21, 14",0.046557729708772
2014-04-22,83.3454,83.619,83.0884,83.2127,8212620,8212620,-0.46427,-0.555,83.3762,"Apr 22, 14",0.04075067694751393
2014-04-23,83.3951,83.6936,83.1796,83.3205,8691639,8691639,0.107776,0.13,83.3983,"Apr 23, 14",0.04209894377427161
2014-04-24,83.3039,83.4034,82.7899,82.9143,9057792,9057792,-0.40624,-0.488,83.0138,"Apr 24, 14",0.037018554302759715
2014-04-25,82.8977,83.3785,82.8479,83.2459,10396471,10396471,0.331625,0.4,83.1755,"Apr 25, 14",0.041165913113083194
2014-04-28,83.5029,84.118,83.163,83.876,12710821,12710821,0.630085,0.757,83.6421,"Apr 28, 14",0.04904664527950283
2014-04-29,84.2076,85.0366,83.9258,84.1081,10094588,10094588,0.232134,0.277,84.4506,"Apr 29, 14",0.05194954630446063
2014-04-30,83.8428,84.904,83.4946,84.904,13972286,13972286,0.795899,0.946,84.3096,"Apr 30, 14",0.061903957876042005
2014-05-01,84.5309,84.8874,83.9008,84.0749,11161697,11161697,-0.829058,-0.976,84.291,"May 1, 14",0.051534310138891544
2014-05-02,83.9672,85.3185,83.7184,84.5724,11169957,11169957,0.497437,0.592,84.7493,"May 2, 14",0.05775659906571871
2014-05-05,84.3071,85.5009,84.2159,85.3185,7614576,7614576,0.746151,0.882,85.1673,"May 5, 14",0.06708815638894627
2014-05-06,85.0615,85.6419,84.904,85.1196,9669834,9669834,-0.198974,-0.233,87.5416,"May 6, 14",0.06460049152955756
2014-05-07,85.4926,85.7662,85.219,85.4843,11007353,11007353,0.364786,0.429,85.5576,"May 7, 14",0.069161835794108
2014-05-08,85.4678,85.6336,84.7051,84.8294,8924353,8924353,-0.654958,-0.766,85.0619,"May 8, 14",0.06097092721485359
2014-05-09,84.8962,85.2885,84.5206,85.0965,8948779,8948779,0.267142,0.315,84.9361,"May 9, 14",0.06431157720953805
2014-05-12,85.4137,85.4304,84.7418,85.3302,8830502,8830502,0.233712,0.275,85.1738,"May 12, 14",0.0672344896159692
2014-05-13,85.2885,85.7309,85.0882,85.4387,7529135,7529135,0.108509,0.127,85.6082,"May 13, 14",0.06859151142212135
2014-05-14,85.4387,85.7058,85.2301,85.3803,6999163,6999163,-0.05843,-0.068,87.9052,"May 14, 14",0.06786109599834918
2014-05-15,85.1383,85.4888,83.7443,84.1199,13658740,13658740,-1.2604,-1.476,84.459,"May 15, 14",0.052097130242825675
2014-05-16,83.9613,84.3036,83.736,84.0865,10369477,10369477,-0.033386,-0.04,84.0053,"May 16, 14",0.05167939265457235
2014-05-19,83.8194,84.3954,83.8194,84.1951,5851383,5851383,0.108508,0.129,84.1855,"May 19, 14",0.05303766517206662
2014-05-20,84.0448,84.3703,83.8445,84.0281,6140744,6140744,-0.166939,-0.198,84.0747,"May 20, 14",0.05094897723080001
2014-05-21,84.1784,85.3219,84.0699,85.1633,7748049,7748049,1.1352,1.351,84.9024,"May 21, 14",0.06514705238604471
2014-05-22,84.9797,85.1132,84.6959,84.7209,5304614,5304614,-0.442385,-0.519,85.1641,"May 22, 14",0.059613905408701255
2014-05-23,84.7626,85.0798,84.5258,84.5707,5411273,5411273,-0.150241,-0.177,84.7182,"May 23, 14",0.05773533697290342
2014-05-27,84.8127,85.0548,84.2451,84.6041,8359739,8359739,0.033386,0.039,84.5766,"May 27, 14",0.058153074561156745
2014-05-28,84.4955,85.1967,84.3453,84.3536,7587010,7587010,-0.250406,-0.296,84.7543,"May 28, 14",0.05502004264925682
2014-05-29,84.7543,84.8461,84.3203,84.5289,6113654,6113654,0.175282,0.208,84.5392,"May 29, 14",0.05721253963191562
2014-05-30,84.1366,84.4288,83.7777,83.9113,11488959,11488959,-0.617667,-0.731,84.9852,"May 30, 14",0.049488146383255494
2014-06-02,83.9113,84.2034,83.1934,83.4188,7762537,7762537,-0.492469,-0.587,83.6149,"Jun 2, 14",0.043328393023532245
2014-06-03,83.1267,84.0448,83.1267,83.7944,9384234,9384234,0.375614,0.45,83.7582,"Jun 3, 14",0.048026064824368865
2014-06-04,83.6442,83.8487,83.4355,83.5023,7154661,7154661,-0.292144,-0.349,83.601,"Jun 4, 14",0.04437273699416555
2014-06-05,83.5523,84.1617,83.4355,83.928,12296438,12296438,0.42569,0.51,83.8598,"Jun 5, 14",0.049697015177382155
2014-06-06,83.978,84.8294,83.9697,84.8044,9342474,9342474,0.876425,1.044,86.6064,"Jun 6, 14",0.06065824937933457
2014-06-09,84.6792,85.1049,84.4622,84.7376,6404983,6404983,-0.066775,-0.079,84.7815,"Jun 9, 14",0.059822774202827916
2014-06-10,84.7042,84.9129,84.3036,84.6875,7917532,7917532,-0.050082,-0.059,84.5359,"Jun 10, 14",0.05919616782044793
2014-06-11,84.4622,85.4137,84.3036,85.0965,10270318,10270318,0.409,0.483,85.026,"Jun 11, 14",0.06431157720953805
2014-06-12,85.5222,85.927,84.7793,84.8545,11421250,11421250,-0.242062,-0.284,85.3945,"Jun 12, 14",0.06128485576171455
2014-06-13,85.0798,85.6851,84.8294,85.6808,8241548,8241548,0.826339,0.974,85.4018,"Jun 13, 14",0.07161948358128697
2014-06-16,85.614,86.1816,85.2802,85.9062,8977642,8977642,0.225368,0.263,85.8988,"Jun 16, 14",0.07443858694632575
2014-06-17,85.6224,85.6307,84.6792,85.4888,9355388,9355388,-0.417343,-0.486,85.4283,"Jun 17, 14",0.06921811780450134
2014-06-18,85.614,85.9312,85.1883,85.7476,9575877,9575877,0.258753,0.303,85.5969,"Jun 18, 14",0.07245495875779362
2014-06-19,85.6474,85.8394,84.8712,85.6641,11107691,11107691,-0.083469,-0.097,85.315,"Jun 19, 14",0.0714106147871603
2014-06-20,86.2067,86.8577,85.9229,86.6657,17681113,17681113,1.0016,1.169,86.8158,"Jun 20, 14",0.08393773958939153
2014-06-23,86.8994,87.3168,86.7075,87.1248,8553670,8553670,0.45908,0.53,87.0058,"Jun 23, 14",0.08967975536086147
2014-06-24,86.9579,87.1999,85.5306,85.7476,9708408,9708408,-1.3772,-1.581,78.4259,"Jun 24, 14",0.07245495875779362
2014-06-25,85.422,85.6558,84.746,85.2551,10716273,10716273,-0.492466,-0.574,85.1563,"Jun 25, 14",0.0662952053980702
2014-06-26,85.0882,85.4554,84.1784,85.1633,8424551,8424551,-0.091817,-0.108,84.9839,"Jun 26, 14",0.06514705238604471
2014-06-27,84.8628,84.963,84.0198,84.4789,15149918,15149918,-0.684443,-0.804,87.9971,"Jun 27, 14",0.05658718396087775
2014-06-30,84.4789,84.5289,83.9029,84.0365,9536536,9536536,-0.442384,-0.524,84.5057,"Jun 30, 14",0.05105403698353449
2014-07-01,84.4288,84.796,84.1283,84.6041,8404213,8404213,0.567587,0.675,84.5183,"Jul 1, 14",0.058153074561156745
2014-07-02,84.4288,84.8378,84.337,84.7793,6954442,6954442,0.175285,0.207,84.6736,"Jul 2, 14",0.060344320832473604
2014-07-03,85.0965,86.1983,84.8712,85.6307,6922616,6922616,0.851381,1.004,85.4335,"Jul 3, 14",0.07099287719890698
2014-07-07,85.4137,85.6808,85.1549,85.6808,7980994,7980994,0.050079,0.058,85.4718,"Jul 7, 14",0.07161948358128697
2014-07-08,85.4137,86.1649,85.2802,85.831,9615023,9615023,0.150247,0.175,85.9286,"Jul 8, 14",0.07349805201708481
2014-07-09,85.9396,86.5489,85.8144,86.432,7659029,7659029,0.600976,0.7,86.3287,"Jul 9, 14",0.0810148271829604
2014-07-10,85.8728,86.0314,85.1716,85.614,8533731,8533731,-0.817994,-0.946,85.5767,"Jul 10, 14",0.07078400840478033
2014-07-11,85.4721,85.5556,84.5707,84.9212,7689643,7689643,-0.692792,-0.809,84.867,"Jul 11, 14",0.06211908022687908
2014-07-14,85.2802,86.0397,85.2718,85.7058,8253348,8253348,0.784607,0.924,85.7423,"Jul 14, 14",0.07193216141680582
2014-07-15,85.5806,85.6391,84.9212,85.4638,8760545,8760545,-0.242059,-0.282,85.3676,"Jul 15, 14",0.06890543996898249
2014-07-16,85.6057,86.6323,85.589,86.6157,8879502,8879502,1.1519,1.348,86.3989,"Jul 16, 14",0.08331238391835367
2014-07-17,86.2901,86.7116,85.3803,85.397,8145741,8145741,-1.2186,-1.407,85.9326,"Jul 17, 14",0.06806996479247585
2014-07-18,85.7142,85.9396,85.0214,85.7476,8208309,8208309,0.35057,0.411,85.6022,"Jul 18, 14",0.07245495875779362
2014-07-21,85.4387,86.1315,85.1883,86.0397,6632386,6632386,0.292141,0.341,85.7853,"Jul 21, 14",0.07610828658799693
2014-07-22,86.5071,86.9662,86.3903,86.4237,7426442,7426442,0.383958,0.446,86.5896,"Jul 22, 14",0.08091101814156804
2014-07-23,86.5071,87.1832,86.4153,87.0163,7017078,7017078,0.592629,0.686,86.9164,"Jul 23, 14",0.0883227335547093
2014-07-24,87.1582,87.4086,86.7659,87.0413,7943024,7943024,0.025042,0.029,87.1599,"Jul 24, 14",0.08863541139022833
2014-07-25,86.7492,86.7993,85.9396,86.1232,7784729,7784729,-0.918161,-1.055,86.2219,"Jul 25, 14",0.07715263055863024
2014-07-28,86.5823,86.9328,85.614,86.1816,11072138,11072138,0.05843,0.068,86.0956,"Jul 28, 14",0.07788304598240259
2014-07-29,86.9829,87.442,86.407,86.432,8055421,8055421,0.250406,0.291,86.8285,"Jul 29, 14",0.0810148271829604
2014-07-30,86.5823,86.9328,85.614,86.1816,11072188,11072188,-0.250406,-0.29,86.0956,"Jul 30, 14",0.07788304598240259
2014-07-31,85.1216,85.1216,82.5758,82.5841,18297904,18297904,-3.5975,-4.174,83.5717,"Jul 31, 14",0.03288870545122552
2014-08-01,82.317,83.0933,81.9497,82.4673,14915613,14915613,-0.116857,-0.142,82.5023,"Aug 1, 14",0.03142787460368083
2014-08-04,82.4172,83.8278,82.0583,83.5774,12152078,12152078,1.1101,1.346,83.0262,"Aug 4, 14",0.04531202121206438
2014-08-05,83.0348,83.0849,81.6159,81.9664,13071813,13071813,-1.6109,-1.927,82.3247,"Aug 5, 14",0.025163061491223097
2014-08-06,81.9664,83.1767,81.9664,82.6175,9916916,9916916,0.651055,0.794,82.6915,"Aug 6, 14",0.03330644303947884
2014-08-07,83.2769,83.3353,81.4907,82.0249,10017398,10017398,-0.592626,-0.717,82.205,"Aug 7, 14",0.02589472762633756
2014-08-08,82.4756,83.2936,82.0666,83.2519,11206941,11206941,1.227,1.496,82.7847,"Aug 8, 14",0.041240955793607745
2014-08-11,83.4452,83.5628,82.819,82.9829,8595196,8595196,-0.268962,-0.323,83.0984,"Aug 11, 14",0.03787654228342376
2014-08-12,82.5458,82.9493,82.218,82.7812,9585001,9585001,-0.201718,-0.243,82.5896,"Aug 12, 14",0.03535385750645683
2014-08-13,83.0585,83.4704,82.7728,83.2855,7645775,7645775,0.504301,0.609,83.1906,"Aug 13, 14",0.041661194804545124
2014-08-14,83.2939,83.4452,82.8736,83.2855,6547528,6547528,0,0,83.1408,"Aug 14, 14",0.041661194804545124
2014-08-15,83.4116,83.5712,82.487,83.235,9234925,9234925,-0.05043,-0.061,83.1296,"Aug 15, 14",0.04102958557679685
2014-08-18,83.4452,83.6553,83.2897,83.6469,7143392,7143392,0.411846,0.495,83.5018,"Aug 18, 14",0.046181265594807126
2014-08-19,83.6301,84.0083,83.5712,83.6217,8888327,8888327,-0.025213,-0.03,83.725,"Aug 19, 14",0.04586608633660405
2014-08-20,83.6721,83.9663,83.2435,83.7982,6753128,6753128,0.176504,0.211,83.6058,"Aug 20, 14",0.04807359185536772
2014-08-21,83.8822,84.1092,83.4284,83.4452,6826246,6826246,-0.353013,-0.421,83.724,"Aug 21, 14",0.0436585808178402
2014-08-22,83.1174,83.193,82.4366,82.7896,8096103,8096103,-0.655592,-0.786,82.7836,"Aug 22, 14",0.03545891725919113
2014-08-25,83.0501,83.1258,82.7896,82.9997,7570029,7570029,0.210128,0.254,82.9688,"Aug 25, 14",0.038086661788892535
2014-08-26,83.3107,84.3109,83.2266,83.7478,8536472,8536472,0.748045,0.901,83.8837,"Aug 26, 14",0.04744323333896156
2014-08-27,83.8654,84.0167,83.2855,83.6553,5849223,5849223,-0.092453,-0.11,83.6412,"Aug 27, 14",0.04628632534754143
2014-08-28,83.2435,83.8318,83.2182,83.6889,6072738,6072738,0.033621,0.04,83.6049,"Aug 28, 14",0.04670656435847899
2014-08-29,83.5292,83.773,82.9745,83.5965,8873707,8873707,-0.092457,-0.11,83.4434,"Aug 29, 14",0.04555090707840097
2014-09-02,83.5712,83.7057,82.2096,82.7812,8966533,8966533,-0.815287,-0.975,82.6875,"Sep 2, 14",0.03535385750645683
2014-09-03,83.0922,83.7057,83.0922,83.3023,8481019,8481019,0.52111,0.63,83.4236,"Sep 3, 14",0.0418713143100139
2014-09-04,83.2098,83.5881,82.3441,82.6719,9662876,9662876,-0.630375,-0.757,82.9004,"Sep 4, 14",0.03398683000956792
2014-09-05,82.9913,83.462,82.4618,83.4284,9486572,9486572,0.756451,0.915,83.1464,"Sep 5, 14",0.04344846131237142
2014-09-08,83.1426,83.1426,81.9071,82.176,10080099,10080099,-1.2524,-1.501,82.2769,"Sep 8, 14",0.0277845524642141
2014-09-09,82.1088,82.3945,81.4952,81.8566,9762259,9762259,-0.319392,-0.389,81.9228,"Sep 9, 14",0.023789780437623954
2014-09-10,81.8314,81.9743,80.5454,81.3691,12113689,12113689,-0.487491,-0.596,81.1506,"Sep 10, 14",0.017692562645004437
2014-09-11,80.9573,81.6297,80.537,81.554,10181311,10181311,0.184912,0.227,81.2488,"Sep 11, 14",0.02000512791650259
2014-09-12,81.1338,81.1842,80.3773,80.5034,10270116,10270116,-1.0506,-1.288,80.6496,"Sep 12, 14",0.006865154556654139
2014-09-15,80.4614,81.0245,80.184,80.9321,10694860,10694860,0.428655,0.532,80.7105,"Sep 15, 14",0.012226954080133197
2014-09-16,80.8816,82.4114,80.7051,81.8902,11582529,11582529,0.958176,1.184,81.877,"Sep 16, 14",0.024210019448561333
2014-09-17,82.2937,82.3105,81.3607,81.5961,8777778,8777778,-0.294176,-0.359,81.7324,"Sep 17, 14",0.020531677391516564
2014-09-18,81.6549,81.7978,81.0918,81.201,8636631,8636631,-0.395036,-0.484,81.3265,"Sep 18, 14",0.015590116878974887
2014-09-19,81.5961,81.9995,81.4154,81.6297,18178477,18178477,0.428653,0.528,81.7374,"Sep 19, 14",0.020951916402453943
2014-09-22,81.4448,81.5288,80.9153,81.1422,8824870,8824870,-0.487488,-0.597,81.1242,"Sep 22, 14",0.014854698609834427
2014-09-23,80.9237,81.6633,80.7135,80.7135,10300659,10300659,-0.42866,-0.528,81.0286,"Sep 23, 14",0.00949289908635537
2014-09-24,80.5791,80.8985,79.7133,80.537,12200003,12200003,-0.176507,-0.219,80.2478,"Sep 24, 14",0.007285393567591696
2014-09-25,80.4026,80.5959,79.1756,79.2174,12854240,12854240,-1.3196,-1.638,79.5987,"Sep 25, 14",-0.009218993302440739
2014-09-26,79.2847,80.4866,78.8392,80.2092,11256807,11256807,0.991793,1.252,79.8952,"Sep 26, 14",0.0031855617882670735
2014-09-29,79.6041,79.6629,78.8392,79.3687,14023092,14023092,-0.840504,-1.048,79.2553,"Sep 29, 14",-0.0073266670418799685
2014-09-30,79.0998,79.6881,78.6879,79.0493,15579333,15579333,-0.319392,-0.402,79.0818,"Sep 30, 14",-0.011321439068470112
2014-10-01,79.0998,79.4612,77.9273,78.0491,14028600,14028600,-1.0002,-1.265,78.5602,"Oct 1, 14",-0.023831053911912405
2014-10-02,77.6541,78.9233,77.3767,78.419,13756563,13756563,0.369823,0.474,78.1216,"Oct 2, 14",-0.019204672657573984
2014-10-03,78.6711,79.0998,77.8138,78.9401,11572112,11572112,0.52111,0.665,78.6262,"Oct 3, 14",-0.01268721585401691
2014-10-06,79.0157,80.1252,78.9317,79.4444,10599719,10599719,0.504302,0.639,79.4992,"Oct 6, 14",-0.0063798785559286125
2014-10-07,79.2343,80.0075,78.4442,78.4778,10787852,10787852,-0.966578,-1.217,79.1224,"Oct 7, 14",-0.018469254388433345
2014-10-08,78.5198,79.7049,77.6793,79.52,15592479,15592479,1.0422,1.328,78.7918,"Oct 8, 14",-0.005434340781319374
2014-10-09,79.0493,79.4192,77.0153,77.175,17917680,17917680,-2.345,-2.949,77.651,"Oct 9, 14",-0.034763521752997004
2014-10-10,77.6961,78.3937,76.4018,76.9901,18173104,18173104,-0.184912,-0.24,77.269,"Oct 10, 14",-0.037076087024495157
2014-10-13,76.7548,77.7718,76.2841,76.3513,14451647,14451647,-0.638782,-0.83,77.0638,"Oct 13, 14",-0.045065631077675444
2014-10-14,76.8977,77.5196,75.6958,76.1076,23121774,23121774,-0.243744,-0.319,76.5897,"Oct 14, 14",-0.04811361461831405
2014-10-15,74.8048,76.158,73.0482,75.8302,24704546,24704546,-0.277367,-0.364,75.0073,"Oct 15, 14",-0.051583087881232344
2014-10-16,74.4518,76.7127,74.1156,76.1496,25215899,25215899,0.319391,0.421,75.8573,"Oct 16, 14",-0.047588315854642196
2014-10-17,76.5951,77.5364,76.0656,76.6623,18194303,18194303,0.512708,0.673,76.7161,"Oct 17, 14",-0.0411759188038196
2014-10-20,76.1748,77.2339,76.1748,77.133,10826502,10826502,0.470682,0.614,76.8664,"Oct 20, 14",-0.03528882051666886
2014-10-21,78.0491,79.0325,77.6289,78.7131,15757046,15757046,1.5801,2.049,78.3779,"Oct 21, 14",-0.015526330600529036
2014-10-22,78.9737,79.499,78.15,78.2761,12742932,12742932,-0.437064,-0.555,78.6688,"Oct 22, 14",-0.020991939165400278
2014-10-23,79.2679,79.831,78.898,79.0998,11352718,11352718,0.823694,1.052,79.3576,"Oct 23, 14",-0.010689829840721836
2014-10-24,79.167,79.4528,78.3517,79.4192,9740056,9740056,0.319391,0.404,79.094,"Oct 24, 14",-0.006695057814131692
2014-10-27,78.8812,78.8812,77.9735,78.7636,11394514,11394514,-0.65559,-0.825,78.5281,"Oct 27, 14",-0.014894721372780759
2014-10-28,79.3771,80.0117,78.9485,79.9319,12570452,12570452,1.1683,1.483,79.6156,"Oct 28, 14",-0.0002826607633090954
2014-10-29,80.2008,80.6715,78.6879,79.5032,12410105,12410105,-0.428657,-0.536,79.6702,"Oct 29, 14",-0.005644460286787976
2014-10-30,78.898,79.5705,78.3517,79.3855,9767918,9767918,-0.117672,-0.148,79.0608,"Oct 30, 14",-0.007116547536411367
2014-10-31,79.8394,81.4364,79.2679,81.2851,17493736,17493736,1.8995,2.393,80.6963,"Oct 31, 14",0.01664196511766072
2014-11-03,81.159,81.6129,79.6797,80.0664,13410561,13410561,-1.2187,-1.499,80.5387,"Nov 3, 14",0.0013995459917828974
2014-11-04,79.4276,79.7554,78.9149,79.4444,13498531,13498531,-0.621974,-0.777,79.2726,"Nov 4, 14",-0.0063798785559286125
2014-11-05,80.1504,80.495,79.5536,79.9067,12480033,12480033,0.462275,0.582,79.9472,"Nov 5, 14",-0.0005978400215121748
2014-11-06,79.9991,81.0413,79.2427,80.9069,14731392,14731392,1.0002,1.252,80.6067,"Nov 6, 14",0.011911774821929939
2014-11-07,81.1016,82.2529,81.0338,81.7704,13233484,13233484,0.863498,1.067,81.8286,"Nov 7, 14",0.022711667260754544
2014-11-10,82.0074,82.2021,81.3301,81.5079,9087594,9087594,-0.262439,-0.321,81.6807,"Nov 10, 14",0.019428549987805698
2014-11-11,81.0846,81.7026,80.9407,81.618,7990045,7990045,0.110056,0.135,81.436,"Nov 11, 14",0.020805583175431016
2014-11-12,81.1862,81.6095,80.5174,80.746,11592788,11592788,-0.871969,-1.068,80.9812,"Nov 12, 14",0.009899380272529993
2014-11-13,80.3904,80.6021,79.4338,80.1365,12355397,12355397,-0.609533,-0.755,80.0256,"Nov 13, 14",0.0022762946425779933
2014-11-14,80.3142,80.5174,80.128,80.5005,9352535,9352535,0.364028,0.454,80.3327,"Nov 14, 14",0.00682888392773398
2014-11-17,80.2973,80.5428,79.7386,80.5174,8704386,8704386,0.01693,0.021,80.275,"Nov 17, 14",0.007040254144544698
2014-11-18,80.492,81.0592,80.0264,80.3142,9272445,9272445,-0.203179,-0.252,80.4492,"Nov 18, 14",0.004498808697446719
2014-11-19,80.492,81.0508,79.6878,80.9407,8333169,8333169,0.626465,0.78,80.5855,"Nov 19, 14",0.012334515255551732
2014-11-20,80.7375,81.1862,80.6444,81.1185,8422369,8422369,0.177782,0.22,80.9379,"Nov 20, 14",0.014558280021762397
2014-11-21,82.2868,82.2868,81.3555,81.9566,12374854,12374854,0.838104,1.033,81.845,"Nov 21, 14",0.02504049177969969
2014-11-24,81.5587,81.9481,80.6359,81.0338,10172405,10172405,-0.922764,-1.126,81.044,"Nov 24, 14",0.013498927515024213
2014-11-25,81.2793,81.2963,79.891,80.2381,13747362,13747362,-0.795776,-0.982,80.3799,"Nov 25, 14",0.0035470173661270718
2014-11-26,80.1195,80.5344,79.8825,79.9841,9822941,9822941,-0.253973,-0.317,80.1373,"Nov 26, 14",0.00037021055725446436
2014-11-28,77.4613,77.7576,76.2846,76.6486,19556690,19556690,-3.3355,-4.17,77.018,"Nov 28, 14",-0.041347266257683986
2014-12-01,76.4962,78.6211,76.4285,78.1809,27584224,27584224,1.5323,1.999,77.8442,"Dec 1, 14",-0.022182616363056514
2014-12-02,78.1555,80.1449,77.8931,79.7386,20885295,20885295,1.5577,1.992,79.3224,"Dec 2, 14",-0.002700285787541548
2014-12-03,80.1449,80.7037,79.5777,80.382,16220449,16220449,0.643393,0.807,80.2128,"Dec 3, 14",0.005346790987374183
2014-12-04,79.6878,80.0941,78.7904,79.891,13115285,13115285,-0.491011,-0.611,79.561,"Dec 4, 14",-0.0007942017022180186
2014-12-05,79.5354,80.0772,79.031,79.4253,11831896,11831896,-0.465615,-0.583,79.5123,"Dec 5, 14",-0.006618764422265201
2014-12-08,78.6465,78.8412,77.347,77.6306,15735859,15735859,-1.7947,-2.26,77.8865,"Dec 8, 14",-0.02906528087849958
2014-12-09,77.2327,77.9354,76.8348,77.3597,15883826,15883826,-0.270905,-0.349,77.346,"Dec 9, 14",-0.03245345790418291
2014-12-10,76.801,76.8094,74.6676,75.0655,22279389,22279389,-2.2942,-2.966,75.2162,"Dec 10, 14",-0.061147277514086086
